itemId,name,text,reviewContent,sentiment_label,confidence,rating,relevanceScore,boughtDate,clientType,retrievedDate
377474275,Aji W.,,barang cepat sampai packing rapih tidak ada cacat,positive,0.9722774028778076,5.0,32.51,29 Sep 2018,androidApp,2019-10-02
377474275,Lazada Customer,,mantappengiriman cepat murah dan packing kayunya okpdahl ke kalimantantv nya ok worth it untuk hrg seginigambar oktp untuk sound biasa aj,positive,0.9970799088478088,5.0,32.49,09 Sep 2018,androidApp,2019-10-02
377474275,Edward R.,,barangnya mantap ringan banget sesuai gambar kok meskipun harga murah tapi gak murahan mantap deh,positive,0.9984184503555298,5.0,32.49,09 Sep 2018,androidApp,2019-10-02
377474275,satu H.,,murah tapi ga murahan walau kiiman agak lm tapi packing cukup aman pokoknya mantap makasih lazada,positive,0.9983479976654052,5.0,32.49,07 Sep 2018,androidApp,2019-10-02
377474275,Muhammad F.,,selama pemakaian 3 hari kebelakang ok lah sangat worth it untuk harga segitu dan pengirimanya juga lumayan cepat thanks,positive,0.997346043586731,5.0,32.49,09 Sep 2018,mobile,2019-10-02
377474275,Janoer S.,,barang sudah sampai dengan aman meski cmn di wrapping pke bubble plastik pengiriman hnya 3 hari dr pembayaran sangat cepat sangat cocok bagi yang akan beralih dari tv tabung ke led tv,positive,0.9929566383361816,4.0,32.49,09 Sep 2018,androidApp,2019-10-02
377474275,Arief K.,, lebih jernih gambar nya di banding coocaa yg sy beli 6 tahun lalu  sdh suppport hardisk 1 tera  tv digital nya lgsg dapat 33 channel  tombol fisik cm 1 buat on off tp spt nya ada fungsi lain blm dicoba  suara masih agak cempreng  g ada colokan untuk speaker ekternal 35 tp ada colokan audio digital tp blm tau cara make nya gmn,negative,0.7313904166221619,5.0,32.26,11 Nov 2018,androidApp,2019-10-02
377474275,uun,,keren abis  pengiriman 1 hari nyampe dateng langsung di pasang sama mas kurir thanks lazada end seller,positive,0.9945130348205566,5.0,32.26,11 Nov 2018,androidApp,2019-10-02
377474275,Tjong E.,,selamat sampai tujuan  barang ok hasil memuaskan dan pasti nya sangat di rekomendasikan untuk berbelanja disini thx lazadaninjadan coocaa,positive,0.9979058504104614,5.0,32.25,11 Nov 2018,androidApp,2019-10-02
377474275,Lazada Customer,,barang sesuai deskrip packing kayu walau estimasi pengiriman di ekspedisi lama tapi barang aman sampai tujuan,positive,0.9758710265159608,5.0,32.01,04 Feb 2019,androidApp,2019-10-02
377474275,anton S.,,saran untuk kurir kalau sampai tkp ga ada penghuni mungkin lebih baik dtelfon dulu pemesannya sayang kalau pesanan harus balik lagi untuk selebihnya mantabbb,positive,0.995465874671936,5.0,32.01,26 Jan 2019,androidApp,2019-10-02
377474275,maryono,,tvnya mantav harga murah tp tak mengecewakan expedisinya bener2 ninja ke balikpan pesen sekarang besok dah nyampai,positive,0.9970922470092772,5.0,32.01,24 Jan 2019,androidApp,2019-10-02
377474275,EKO A.,,pesanan sdh diterima dg kondisi baik menggunakan armada roda 4 kurir juga ramah hanya packingnya yg mengkuatirkan krn hanya lapisan duplex saja waktu pengiriman terhitung cukup tv langsung ditest dan fisik serta kualitas gambar cukup baik terimakasih ninjaexpress dan lazada,positive,0.9978735446929932,5.0,32.01,04 Jan 2019,androidApp,2019-10-02
377474275,Ardi S.,,untuk barang tidak masalah hanya pengiriman agak tersendat dan kurang koordinasi antara pihak lazada dan pengirim ninja semoga lain kali lebih baik lagi,positive,0.8929439187049866,3.0,32.01,26 Des 2018,desktop,2019-10-02
377474275,Hari A.,,barang cepat sampai ke medan gan kondisi sangat cantik tks banyak y gan maju terus pantang mampir,positive,0.9982750415802002,5.0,32.01,26 Des 2018,androidApp,2019-10-02
377474275,Sukamto,,puas belanja produk tv coocaa sinyal digital dapat 32ch analog 26 gambar super terangga da bintik2,positive,0.9261512160301208,5.0,32.01,26 Des 2018,androidApp,2019-10-02
377474275,Lazada Customer,,barang sampai dengan baik pengiriman sesuai estimasi packing dengan kayu tv terjangkau dengan kualitas oke,positive,0.9934679865837096,5.0,32.01,12 Des 2018,androidApp,2019-10-02
377474275,Agus H.,,ada masalah di bagian audio pakai aux 35mm saat mode hdmi suara bocor dr mode lain atv saat pakai speaker tambahan di mode dtv m volume up malah mengeraskan suara tv tidak sinkron dengan speaker barang sudah dikembalikan,negative,0.993818700313568,1.0,32.01,11 Des 2018,iosApp,2019-10-02
377474275,Mahdi I.,,mantap tv nya dapat harga harbolnas yg murah plus dapat voucher dari lazada maaf baru kasih ulasan sbb harus tes dl beberapa hari dan cukup memuaskan mnc digital kok tidak tertangkap ya siarannya hampir semingguan menunggu tv datang selebihnya tv coocaa ini cukup memuaskan dan gambarnya jernih sekali dg memakai antena tv digital sanex,positive,0.9977866411209106,5.0,32.01,12 Des 2018,androidApp,2019-10-02
377474275,Lazada Customer,,mantap juga ini tv gambar bening jernih dan tajam cuma kurangnya di suaranya barang nyampe dengan baik dan aman walau cuma pakai bubble wrap thanks you,positive,0.9935262203216552,5.0,32.01,12 Des 2018,androidApp,2019-10-02
377474275,Cicilia,,pengiriman aman gambar bagus terima kasih lazada dan coocaa sukses dan semakin maju ke depannya aminnnnn,positive,0.9962904453277588,5.0,32.01,21 Des 2018,androidApp,2019-10-02
377474275,Tia,,bring sdh sy trima tanpa kurang satu apapun tv ny bgus pak kurirny bail hati dan ramah pokokny puas walaupun agak lama nunggunya thanks y lazada dan pak kurir ninja good job,positive,0.9978705644607544,5.0,32.01,11 Des 2018,mobile,2019-10-02
377474275,Lazada Customer,,barang sampe dengan selamat suara nya mantap kalau gambar ini masih pake antena dalam abal abal jadi masih jelek pengiriman agak lama sih 7 hari tapi sesuai estimasi  karena biasanya belanja di lazada 12 hari udah sampai,positive,0.9847292304039,4.0,32.01,12 Des 2018,androidApp,2019-10-02
377474275,Endrue M.,,sangat puasss barang yg datang berfungsi dengan baik tanpa ada cacat fisik atau mental beli pas flash sale ditambah voucer 200k membuat harga jadi sangat murah bahkan dibawah harga second makasih banyak lazada saya jadi semangat berburu produk terbaik dari olshop kesayangan saya ini,positive,0.9977511763572692,5.0,32.01,11 Des 2018,androidApp,2019-10-02
377474275,Lazada Customer,,tv sudah terpasang dan sudah dicoba warna jernih ada pilihan tema suara juga ok ada pilihan tema juga fitur termasuk lengkap fitur yg blm dicoba digital tvnya karena saluran tv yang dimiliki memang bukan yang digital d terima kasih semoga awet,positive,0.9631860852241516,5.0,32.01,11 Des 2018,desktop,2019-10-02
377474275,lilis M.,,entahlah selalu bermasalah sama ninja express  fisik tv bagus dan mulus  cuma belom di coba overall berfungsi atau engganya,negative,0.8101062178611755,3.0,32.01,10 Des 2018,iosApp,2019-10-02
377474275,Lazada Customer,,minim informasi pengriman no resi pas di cek ga sesuai dengan informasi pas kita cek ke cs ninja xpress tapi untuk packing ok,neutral,0.924651861190796,3.0,32.01,11 Des 2018,androidApp,2019-10-02
377474275,susi O.,,bagusnya kebangetan 1212 super discont kapan lagi coba dapet harga 15 7 9 dpt tv led untuk suara lumayan kenceng vol 10 di ruangan jg udh oke  pengiriman pake ninja pd tgl 1512 pemesanan tgl 1112,positive,0.9878168702125548,5.0,32.01,11 Des 2018,androidApp,2019-10-02
377474275,Martin,,excellent product best price saran saya design di perbaiki semua akses seperti usb dan output dapat di jangkau dari depan semoga awet deh,positive,0.9701032638549804,5.0,32.01,12 Des 2018,androidApp,2019-10-02
377474275,Lazada Customer,,alhamdullilah hanya 3 hari setelah pesan barang datangpick up rapih dan amangambar juga jernihharga murah tapi tidak murahanterima kasih lazada ,positive,0.992183268070221,5.0,32.01,12 Des 2018,androidApp,2019-10-02
377474275,octa A.,,yang paling saya suka adalah fitur digital tv nya karena saat ini sy tidak perlu lagi memindah mindah antena ke android box yang telah sy miliki untuk menyaksikan siaran digital tv channel siaran digital semakin banyak kualitas suara dan video bagus jernih namun kekurangannya hanya di hdmi 1 yang letaknya sempit sehingga sy pasang android box di hdmi 2 android box yang mengusung fitur 1080p terlihat bintik2 di tengah menggunakan tv ini karena memang tv ini tidak memiliki fitur full hd,positive,0.9109222292900084,5.0,32.01,10 Des 2018,desktop,2019-10-02
377474275,Cucu M.,,packing rapi kualitas barang oke baru saya cobain mode usb aja pengiriman agak terhambat di kurir thanks lazada,positive,0.995453715324402,5.0,32.01,11 Des 2018,androidApp,2019-10-02
377474275,Richardo S.,,tv nya bagusdpt 31 ch digitallayarnya jernihspacetoon aja masih dapetpelayanan bagusudh tau coocaa tpi hati maununya pesen di lzadaworth it lah,positive,0.9984493255615234,5.0,32.01,10 Des 2018,androidApp,2019-10-02
377474275,Dhani Q.,,barang bagus sesuai pesananpengiriman sampai depan pintu rumah walaupun masuk gang sempitthank a lot lazada thanks a lot buat ekspedisinyajaya selalu,positive,0.9973229765892028,4.0,32.0,11 Des 2018,androidApp,2019-10-02
377474275,Azkaa N.,,mantab harga istimewa,positive,0.6814239025115967,5.0,31.85,11 Nov 2018,androidApp,2019-10-02
377474275,Lazada Customer,,terima kasihbarang sudah sampai dan dicoba,positive,0.9218041896820068,5.0,31.76,25 Feb 2019,androidApp,2019-10-02
377474275,Princes L.,,alhamdulillah barang dtg abis magrib dgn selamat kurir ramah oke semoga tva awet aamiin,positive,0.9956117272377014,5.0,31.75,04 Mar 2019,androidApp,2019-10-02
377474275,Mahdi I.,,mantap tv nya dapat harga harbolnas yg murah plus dapat voucher dari lazada sengaja baru kasih ulasan sbb tes dl beberapa hari dan cukup memuaskan hanya sj mnc tv digital kok tidak tertangkap ya siarannya minusnya tv datang hampir semingguan selebihnya cukup memuaskan dan gambarnya jernih sekali dg memakai antena tv digital sanex,positive,0.9976499676704408,5.0,31.22,12 Des 2018,mobile,2019-10-02
377474275,Lazada Customer,,pengirimannya akurat barang datang via jne sesuai estimasi semua berfungsi normal cuma untuk dvb hanya t yang berfungsi belum support t2,positive,0.7686048150062561,4.0,31.01,20 Nov 2018,desktop,2019-10-02
377474275,Lazada Customer,,gambar halus warna sippcoocaa enang keren,positive,0.9975576400756836,5.0,31.01,11 Nov 2018,androidApp,2019-10-02
377474275,Faruz,,kemasan mantap kokoh dgn papan brg sesuai dgn pesanan penghantaran cepat thaks lazada,positive,0.9978975057601928,4.0,31.01,07 Nov 2018,androidApp,2019-10-02
377474275,ade T.,,barang sudah diterima dengan sempurna tks lazada  ninja express sukses ya,positive,0.9593668580055236,5.0,31.01,07 Nov 2018,androidApp,2019-10-02
377474275,Asep S.,,tv nya sampai dengan cepat pesan hari ini  kesokan harinya sampai udah saya coba dan tes channel digital ketangkep beberapa 13channel nuhun,positive,0.7834067344665527,5.0,31.01,24 Sep 2018,androidApp,2019-10-02
377474275,Lazada Customer,,gambar n suara bagus sesuai dgn harganya,positive,0.9940285682678224,5.0,31.0,23 Nov 2018,androidApp,2019-10-02
377474275,Lazada Customer,,makasih lazada tvnya bagus   udah dicoba semoga awet  makasih jg buat kurir ninjavanid,positive,0.990698516368866,5.0,30.51,27 Mar 2019,androidApp,2019-10-02
377474275,faisal,,terbaik pakai packing kayu puas belanja di lazada 8 hari sampai sangatta,positive,0.9950571060180664,5.0,30.51,19 Feb 2019,androidApp,2019-10-02
377474275,Elfrida,,awalnya susah masangnya ujungnya bisa deh hasilnya memuaskan dahhh recom beud,positive,0.9788730144500732,5.0,30.51,12 Feb 2019,iosApp,2019-10-02
377474275,Bambang I.,,paket sudah nyampe dengan selamat kurir ninja ramah top markotop,positive,0.9934303164482116,5.0,30.51,19 Feb 2019,androidApp,2019-10-02
377474275,sutanto,,josssss tq lazadatq coocaa tgl 10 order 11 bayar 13 terima,positive,0.7545124888420105,5.0,30.35,10 Des 2018,androidApp,2019-10-02
377474275,irwanlim1811,,kualitas gambar lmyn cuman msh banyak yg seharusnya bisa ditingkatkan msh aga tertinggal dibanding merk sebelah tp msh bisa ditoleransi karena harga trmsk yg palg murah di kelasnya,positive,0.9902938604354858,4.0,29.99,09 Sep 2018,androidApp,2019-10-02
377474275,Agung S.,,tv sudah saya test material baguskualitas gbr bagus sudah dicek pakai film bluerayutk hrg murah sebanding sama kualitasnyaminusnya tdk ada kbl hdmi dkk pengiriman sgt cptthx cooca dan lazadabln ini ane mw beli yg 40inchi,positive,0.99543035030365,4.0,29.99,09 Sep 2018,androidApp,2019-10-02
377474275,Arfiansyah P.,,packing rapih pengiriman cepat produk bagus saya cuman bisa kasih bintang 4 karena kecewa harga beda 10rb padahal baru 1 hari belinya d,positive,0.5804417729377747,4.0,29.97,15 Sep 2018,androidApp,2019-10-02
377474275,bambang W.,,wow mantap betul,positive,0.9978299736976624,5.0,29.51,12 Feb 2019,androidApp,2019-10-02
377474275,Lazada Customer,,pengiriman cepat sayang barangnya belum saya cek,negative,0.9267573356628418,5.0,29.51,12 Feb 2019,desktop,2019-10-02
377474275,asep,,diterima dengan selamat meskipun khawatir dengan keamanannya yg hanya dilindungi plastik,positive,0.8248233795166016,5.0,29.51,12 Feb 2019,androidApp,2019-10-02
377474275,Lazada Customer,,barang dah merapat gambar lumayan kurir cepat,neutral,0.4950909912586212,5.0,29.51,02 Feb 2019,androidApp,2019-10-02
377474275,M.Ridha,,mantap jiwamendarat dg mulus di aceh cuma agak lama di pengirimannya mohon diperbaiki kdpannya,positive,0.9228670001029968,5.0,29.51,23 Jan 2019,androidApp,2019-10-02
377474275,Lazada Customer,,dapet dari fs thanks lazada dan ninjavan express,neutral,0.7653236985206604,5.0,29.51,24 Jan 2019,androidApp,2019-10-02
377474275,Yudi S.,,puas gan sampai ke aceh dengan aman pengiriman jg cepat,positive,0.9923096895217896,5.0,29.51,07 Jan 2019,androidApp,2019-10-02
377474275,nisyan A.,,pengiriman cepat pake mobil box jdi aman tvnya,positive,0.8867488503456116,5.0,29.51,26 Des 2018,androidApp,2019-10-02
377474275,Dhika A.,,alhamdulillah tv datang dengan selamat terimakasih ,positive,0.9664726853370668,5.0,29.51,26 Des 2018,androidApp,2019-10-02
377474275,irfangi,,bagus dpt 17 dr flash sale pngiriman 3 hri smpai blm nyoba dtvnya antenany blm ad ,positive,0.6765313148498535,5.0,29.51,26 Des 2018,androidApp,2019-10-02
377474275,Lili A.,,puasss bngetttttt  thanks lazd semoga selalu menjaga kwalitas ,positive,0.9966788291931152,5.0,29.51,21 Des 2018,androidApp,2019-10-02
377474275,rudi,,tepat waktu moga awet,positive,0.8260906934738159,5.0,29.51,11 Des 2018,androidApp,2019-10-02
377474275,Lazada Customer,,asli sumpah puas bgtrecsel bgt gk bisa d omongin buruan beli,positive,0.9929728507995604,5.0,29.51,11 Des 2018,androidApp,2019-10-02
377474275,Lazada Customer,,bagus semua berjalan baik,positive,0.9937171936035156,5.0,29.51,14 Des 2018,androidApp,2019-10-02
377474275,talib D.,,alhamdulillah sudah sampai dengan selamat tanpa packing kayu hanya di lapisin buble wrap tv bagus,positive,0.996509611606598,5.0,29.51,10 Des 2018,androidApp,2019-10-02
377474275,Lazada Customer,,gambar jernih digital tv nya d tangerang ada 32 chanel mantappuasss,positive,0.9634178280830384,5.0,29.51,11 Des 2018,androidApp,2019-10-02
377474275,Lazada Customer,,barang bagus packing rapipengiriman cepat semoga awet,positive,0.99594384431839,4.0,29.51,11 Des 2018,androidApp,2019-10-02
377474275,aurellia S.,,keren banget  beli tv 2 kali di lazada  dan smuanya oke ,positive,0.9953243136405944,5.0,29.5,26 Jan 2019,androidApp,2019-10-02
377474275,riky A.,,semoga saja awet ,positive,0.976025938987732,5.0,29.5,03 Jan 2019,androidApp,2019-10-02
377474275,Eko S.,,barang mantap usb tv analog  digital berfungsi semua cuma process pengirimannya yang lama,positive,0.9637047052383424,5.0,29.5,11 Des 2018,androidApp,2019-10-02
377474275,Lazada Customer,,pengiriman cepatbarang sesuai n mantap sdh dites normal semua dpt progr digitalnya jg,positive,0.9942863583564758,5.0,29.5,11 Des 2018,androidApp,2019-10-02
377474275,otoy,,barang cepat sampai packing rapih pake bubble thanklazadaa,positive,0.9950632452964784,5.0,28.51,29 Nov 2018,androidApp,2019-10-02
377474275,Fathur,,cepat sampai barang sesuai deskripsi,negative,0.4744764566421509,4.0,28.51,11 Nov 2018,androidApp,2019-10-02
377474275,Lazada Customer,,manatap mantap sudah d pasang gan thank u cepat sampai,positive,0.9980087876319884,4.0,28.51,08 Okt 2018,androidApp,2019-10-02
377474275,fajar I.,,tidak support mp4 padahal di deskripsi bisa play format mp4,negative,0.9837844371795654,1.0,28.01,06 Mar 2019,androidApp,2019-10-02
377474275,Mas D.,,bagus,positive,0.7057397961616516,5.0,18.01,11 Apr 2019,androidApp,2019-10-02
377474275,Lazada Customer,,yg dipesan model dvbkok bisa yg saya terima dtvgk pogram dvb,neutral,0.9926905035972596,1.0,27.68,23 Nov 2018,androidApp,2019-10-02
377474275,mustadi,,barang bagus sesuai pesanan pengiriman ok lebih cepat dari estimasi kedatangan thanks,positive,0.9944360256195068,5.0,27.28,08 Agu 2018,androidApp,2019-10-02
377474275,Lazada Customer,,barang sudah diterima dengan baik,positive,0.9210414886474608,5.0,23.5,08 Okt 2018,desktop,2019-10-02
377474275,Bintang F.,coocaa 32,ok sesuai dengan penawaran dan baik kualitas nya,positive,0.962977945804596,5.0,27.15,08 Agu 2018,androidApp,2019-10-02
377474275,Hari,,murah berkwalitas,positive,0.9278483986854552,5.0,27.08,09 Agu 2019,androidApp,2019-10-02
377474275,Eka K.,,mantullll mksih lazada mkin sukses y amin,positive,0.9479748010635376,5.0,27.08,08 Agu 2019,androidApp,2019-10-02
377474275,Lazada Customer,,alhamdulilah tvy bgs bgt no cacat best of the best,positive,0.9965104460716248,5.0,27.08,08 Agu 2019,androidApp,2019-10-02
377474275,Mijii B.,,kok sering muncul suara tet tet tiap detiknya ya apa bisa dretur,negative,0.7393346428871155,3.0,27.08,01 Agu 2019,androidApp,2019-10-02
377474275,Umar R.,,josss tenan pokoknyaaa,positive,0.9985185265541076,5.0,27.08,08 Agu 2019,androidApp,2019-10-02
377474275,deden,,mantap rekomendasi,positive,0.9847095608711244,5.0,27.06,08 Agu 2019,androidApp,2019-10-02
377474275,Okky A.,,barang bagus sampenya lebih cpt dari jadwal,positive,0.9967443943023682,5.0,27.03,08 Agu 2018,androidApp,2019-10-02
377474275,Aning E.,,pengiriman tepat waktu barang bagus semoga awet,positive,0.993605375289917,5.0,27.01,20 Sep 2018,androidApp,2019-10-02
377474275,Sukma W.,,kenapa tidak ada dvb t2 nya ya sementara di deskripsi ada mohon dijawab,neutral,0.9736303091049194,3.0,27.0,26 Des 2018,iosApp,2019-10-02
377474275,Fandi H.,,tv nya bagus  kualitas gambar  suara bagus mantap lah saya puas dengan tv nya,positive,0.9987200498580932,5.0,26.93,27 Agu 2018,androidApp,2019-10-02
377474275,sumantri H.,,goodmantap,positive,0.9879387617111206,5.0,26.93,08 Agu 2018,androidApp,2019-10-02
377474275,Joshua B.,,bagus sekali,positive,0.9705556035041808,5.0,13.69,,mobile-app,2019-10-02
377474275,agung S.,,barang bagus dan sesuai pesanan,positive,0.9936621189117432,5.0,26.65,12 Jul 2019,androidApp,2019-10-02
377474275,Lazada Customer,,produk bagus canggih dan mewah tanpa cacat,positive,0.9960489869117736,5.0,26.65,12 Jul 2019,androidApp,2019-10-02
377474275,Lazada Customer,,puas dc pokoknya,positive,0.8798781037330627,5.0,26.51,10 Des 2018,androidApp,2019-10-02
377474275,aji J.,,semoga awet tahan lama,positive,0.9347153902053832,5.0,26.51,27 Jun 2019,androidApp,2019-10-02
377474275,Lazada Customer,,untung aman walaupun tanpa packing kayusoalny pesanan saya yg lain tv jg ga bisa nyala,positive,0.8297685384750366,5.0,26.51,19 Jun 2019,androidApp,2019-10-02
377474275,warnita W.,,tidak ada kartu garansinya kualitas gambar cerah suara oke trims lazada n seller,neutral,0.7657731175422668,5.0,26.51,19 Jun 2019,androidApp,2019-10-02
377474275,Aris H.,,barang bagus,positive,0.9102439284324646,5.0,19.9,12 Apr 2017,mobile-app,2019-10-02
377474275,Anton,,ok original pengiriman cepat,positive,0.5978773832321167,5.0,26.51,10 Jun 2019,androidApp,2019-10-02
377474275,Gugun G.,,barangnya bagussesuai ekspetasingga nyesel alhamdulillah,negative,0.8692052960395813,5.0,26.51,10 Jun 2019,androidApp,2019-10-02
377474275,akhmad B.,,barang sesuai,neutral,0.4570364952087402,5.0,35.5,09 Sep 2019,androidApp,2019-10-02
377474275,Gomblloh B.,,ini gmn sih ko kaki tv nya gak ada saya komplain kmn inih kaki tv nya gak ada,negative,0.998843789100647,5.0,26.51,30 Mei 2019,androidApp,2019-10-02
377474275,Taufik H.,,terima kasih lazada tv nya udah sampe pengiriman cepat  packing rapih barang ok banget,positive,0.9979217648506165,5.0,26.51,25 Mei 2019,desktop,2019-10-02
377474275,Angga A.,,allhmadllh barang bagus dan sesuai harapan kurir ramah dan baik,positive,0.9889758825302124,5.0,26.51,22 Mei 2019,androidApp,2019-10-02
377474275,Lazada Customer,,ini baru dibeli sering mati mati gitudimana di medan service centernya,negative,0.985054075717926,1.0,26.51,27 Mar 2019,androidApp,2019-10-02
377474275,Ryzman M.,,barang sudah sampai dengan selamat ini kali ke 2 saya beli tv di lazada terimakasih,positive,0.9597707986831664,5.0,26.51,15 Mei 2019,androidApp,2019-10-02
377474275,Minfadzriyah,,cpt dtgnya dn oke brgnya,neutral,0.7618871927261353,5.0,26.51,14 Mei 2019,androidApp,2019-10-02
377474275,Indrianingrum,,bagus tapi masih layarnya bkn yg seperti kaca,negative,0.991079032421112,4.0,26.51,27 Agu 2018,androidApp,2019-10-02
377474275,bambang,,lumayan smoga awet,positive,0.9659246206283568,5.0,26.51,22 Apr 2019,androidApp,2019-10-02
377474275,Lazada Customer,,berfungsi dengsn bauk,positive,0.5377647876739502,5.0,26.51,10 Des 2018,androidApp,2019-10-02
377474275,Tri,,maaf baru penilaian barang oke gan,neutral,0.5630781650543213,5.0,26.5,18 Jun 2019,androidApp,2019-10-02
377474275,Lazada Customer,,packing baik dan save tapi pengiriman tidak sesuai jadwal yang ditentukan,negative,0.9824589490890504,2.0,26.24,12 Agu 2018,desktop,2019-10-02
377474275,M.Syahreza F.,,good tv sudah diterima bagus,positive,0.9202402234077454,5.0,26.17,24 Jan 2019,androidApp,2019-10-02
377474275,Aden R.,,barang sudah smpai  tpi nunggunya lama sekali,negative,0.9970490336418152,3.0,26.17,31 Jan 2019,androidApp,2019-10-02
377474275,ari R.,,packing rapih pesan minggu sore siang tadi sdh sampai kurir nya cepat semoga awet,positive,0.9888778328895568,5.0,26.01,11 Nov 2018,androidApp,2019-10-02
377474275,Tri H.,,pengiriman lumayan cepat produk bekerja dengan baik suaranya kencang support format h265 thx,positive,0.99367755651474,5.0,26.01,17 Sep 2018,desktop,2019-10-02
377474275,suci F.,,pemrograman tv digitalnya agak sulit  kecepatan pengiriman jempoll 5 malam order pagi sampe rumah,negative,0.9571300148963928,5.0,25.82,19 Sep 2018,androidApp,2019-10-02
377474275,Dhanys S.,,pesan mingguselsa udah nyampe langsung d tes berfungsi dengan baik semoga awet,positive,0.9215693473815918,5.0,25.82,09 Sep 2018,androidApp,2019-10-02
377474275,ILMAN N.,,bagus dan lumayan cepat,positive,0.9904643297195436,5.0,25.82,29 Agu 2018,androidApp,2019-10-02
377474275,Surya M.,,terima kasih barang diterima dengan baik dan rapi,positive,0.9858179688453674,5.0,25.82,16 Agu 2018,desktop,2019-10-02
377474275,Reviangga D.,,barang sesuai,neutral,0.4570364952087402,5.0,35.5,09 Sep 2019,androidApp,2019-10-02
377474275,siti J.,,bagus gmbrnya jernih,positive,0.9958705306053162,5.0,25.51,29 Apr 2019,androidApp,2019-10-02
377474275,Chandra O.,,terima kasih sudah sampaibtw cara cetak invoice pembelian lazada bagaimana,neutral,0.951802134513855,5.0,25.51,27 Mar 2019,desktop,2019-10-02
377474275,Ricky R.,,bagus tpi tidak sesuai dvb t2 yg d deskripsi,negative,0.9972163438796996,5.0,25.51,09 Apr 2019,androidApp,2019-10-02
377474275,chosmas K.,,goodoverall,positive,0.5519161820411682,5.0,25.51,27 Mar 2019,androidApp,2019-10-02
377474275,eva P.,,paking rapih n kondisi bagussemoga awet,positive,0.9947744011878968,5.0,25.51,27 Mar 2019,androidApp,2019-10-02
377474275,Aguss S.,,mantap tv nya,positive,0.9918002486228944,5.0,35.33,08 Sep 2019,androidApp,2019-10-02
377474275,TOTO W.,,terima kasih banyak orederan sudah diterima dan lumayan cepet nyampenya,positive,0.9888696670532228,5.0,25.51,22 Mar 2019,androidApp,2019-10-02
377474275,Adjie S.,,barang mantap packing oke cm pengirimannya lambat bgt,positive,0.9943453669548036,5.0,25.51,26 Des 2018,androidApp,2019-10-02
377474275,i G.,,mantap untuk gaming cukup memuaskan,positive,0.9952007532119752,5.0,25.51,15 Mar 2019,androidApp,2019-10-02
377474275,Anita,,barang tiba cepat dan sesuai spec good ,positive,0.9811060428619384,5.0,25.51,04 Mar 2019,androidApp,2019-10-02
377474275,Aris H.,,tv murah tapi tidakmurahan udah digital lagi top markotop,positive,0.90282541513443,5.0,25.51,25 Feb 2019,androidApp,2019-10-02
377474275,budi S.,,sudah terima tpi blum di bukamasih diluar kotanjir pengirimam lamaaaa,negative,0.9870009422302246,4.0,25.51,19 Feb 2019,androidApp,2019-10-02
377474275,Lia A.,,pesanan tv coocaa ke4 di lazada  order jam 9 malam besoknya jam 11 udah nyampek ,neutral,0.8092628121376038,5.0,25.51,04 Mar 2019,androidApp,2019-10-02
377474275,Suf L.,,tv murah berkualitas  thx lazada,positive,0.8935737609863281,5.0,25.51,25 Feb 2019,androidApp,2019-10-02
377474275,Dede M.,,mantull pengiriman terbaik sehari nyampe pertahankan lazada,positive,0.9610562324523926,5.0,25.51,25 Feb 2019,mobile,2019-10-02
377474275,arif,,barang cepat sampai,positive,0.9451231956481934,5.0,23.51,25 Agu 2018,androidApp,2019-10-02
377474275,nike Z.,,tv bagus gambar jernih mudh2an awet terima kasih lazada,positive,0.9952099919319152,5.0,25.51,12 Des 2018,androidApp,2019-10-02
377474275,Lazada Customer,,pengiriman cepat packing bagus ,positive,0.9923823475837708,4.0,25.51,19 Feb 2019,androidApp,2019-10-02
377474275,adhitya N.,,mantep brgnya untuk jasa pngiriman mohon dtgkatkan layananny,neutral,0.8314082026481628,5.0,25.5,27 Mar 2019,androidApp,2019-10-02
377474275,Abdul L.,,barang bagus dan berfungsi semua,positive,0.9947693943977356,5.0,25.5,14 Des 2018,androidApp,2019-10-02
377474275,Ato 9.,,mantul  mantap betul,positive,0.987886905670166,5.0,31.51,26 Jun 2019,androidApp,2019-10-02
377474275,tommy,,barangnya blm di terima,negative,0.9856457114219666,1.0,24.99,08 Sep 2018,androidApp,2019-10-02
377474275,Damma R.,,barang bagus sesuai dengan harganya packing sangat aman,positive,0.9945989847183228,5.0,24.99,09 Sep 2018,desktop,2019-10-02
377474275,faridah T.,,produknya bagus,positive,0.991737186908722,5.0,20.5,14 Sep 2017,androidApp,2019-10-02
377474275,Sandri M.,,fast delivery banget pesan kemarin hari ini sampaithx,positive,0.7963219285011292,5.0,24.99,16 Sep 2018,androidApp,2019-10-02
377474275,Nanang Q.,,mantap pengiriman super cepat thanks coocaa  lazada,positive,0.9955288767814636,5.0,24.99,12 Sep 2018,androidApp,2019-10-02
377474275,Sarip K.,,barangnya ok cuma suara pas2an klau pngen suara mnggelegar harus tambahin audio lain kali ya ,negative,0.9312158823013306,5.0,24.99,09 Sep 2018,androidApp,2019-10-02
377474275,Mohammad I.,,bagus proses cepat pengiriman cepat,positive,0.996174931526184,5.0,24.99,09 Sep 2018,androidApp,2019-10-02
377474275,Arisuma Y.,,manteb dah value for money,positive,0.4373411834239959,5.0,24.99,09 Sep 2018,desktop,2019-10-02
